student_id,sleep_hours,sleep_quality
15742,7.4,good
15743,9.3,good
15744,6.9,average
15745,8.9,poor
15746,5.5,good
15747,6.4,good
15748,6.2,good
15749,6.1,poor
15750,7.1,average
15751,4.1,poor
15752,7.7,good
15753,4.7,poor
15754,5.5,poor
15755,7.4,poor
15756,9.7,average
15757,8.8,poor
15758,5.7,good
15759,9.9,average
15760,4.3,average
15761,4.1,poor
15762,5.2,average
15763,6.2,poor
15764,9.2,good
15765,9,average
15766,7.3,good
15767,6.5,poor
15768,4.5,poor
15769,5.5,good
15770,7.1,poor
15771,5,poor
15772,7.8,poor
15773,8.9,poor
15774,4.8,good
15775,7.4,average
15776,6.6,poor
15777,6.9,average
15778,4.4,poor
15779,8,poor
15780,8,poor
15781,5.9,average
15782,6.6,average
15783,9.1,average
15784,6.6,good
15785,9.8,poor
15786,9.6,poor
15787,9.7,good
15788,4.1,good
15789,9.2,poor
15790,7.4,poor
15791,4.4,poor
15792,7.5,poor
15793,8.7,poor
15794,6.7,good
15795,8.7,good
15796,9.1,good
15797,6.7,poor
15798,7.3,average
15799,8.5,poor
15800,4.1,good
15801,8.9,poor
15802,4.6,poor
15803,8.1,poor
15804,5.7,poor
15805,9.7,good
15806,9.9,good
15807,4.9,poor
15808,7.5,poor
15809,4.1,good
15810,9.7,poor
15811,9.8,average
15812,6.7,average
15813,6,average
15814,7.8,good
15815,8.7,good
15816,9.6,poor
15817,6.5,good
15818,6.4,poor
15819,7,good
15820,5.2,poor
15821,4.1,average
15822,9.2,average
15823,6.7,average
15824,8.1,poor
15825,8.7,average
15826,6.4,good
15827,6.3,average
15828,9.9,poor
15829,8.9,poor
15830,8.5,good
15831,4.8,good
15832,5.4,average
15833,9.7,good
15834,6.7,poor
15835,4.3,poor
15836,9,poor
15837,4.2,good
15838,6.2,good
15839,6.2,good
15840,5.9,good
15841,8.6,poor
15842,4.9,good
15843,4.9,poor
15844,6.7,poor
15845,9.8,poor
15846,4.3,average
15847,8.9,average
15848,9.8,poor
15849,4.1,average
15850,5.3,poor
15851,4.3,average
15852,7.3,poor
15853,9.7,poor
15854,9,average
15855,7.7,average
15856,9.7,good
15857,6.8,average
15858,9.9,good
15859,5.2,poor
15860,8.8,poor
15861,4.4,average
15862,4.1,poor
15863,7,good
15864,8.7,poor
15865,4.3,average
15866,8.8,average
15867,9.6,good
15868,4.2,poor
15869,4.5,poor
15870,8.9,poor
15871,4.9,good
15872,5,good
15873,7.2,average
15874,7.6,good
15875,5.7,average
15876,7.2,average
15877,5,poor
15878,4.2,average
15879,4.4,poor
15880,6.4,poor
15881,5.1,average
15882,7.8,poor
15883,7.3,average
15884,7.6,poor
15885,4.7,average
15886,9.5,poor
15887,9.2,average
15888,6.2,good
15889,6.6,poor
15890,6.7,average
15891,6.6,poor
15892,6.5,average
15893,7,good
15894,7.7,poor
15895,6.7,poor
15896,5.5,average
15897,7.6,poor
15898,5.9,average
15899,4.6,average
15900,6.4,average
15901,7.6,average
15902,5.6,average
15903,9.9,poor
15904,9.4,average
15905,5.5,average
15906,9.4,poor
15907,5.3,good
15908,9,good
15909,5.3,good
15910,6.1,average
15911,8.8,good
15912,7.2,poor
15913,5,average
15914,9.5,poor
15915,7,average
15916,7.4,poor
15917,9,poor
15918,6.4,good
15919,5.8,poor
15920,9.7,average
15921,4.4,average
15922,7.3,average
15923,6.4,average
15924,5.6,poor
15925,4.5,average
15926,9.2,good
15927,8.4,poor
15928,7,average
15929,9,average
15930,6.8,poor
15931,9.8,average
15932,4.9,poor
15933,9.8,poor
15934,9.6,poor
15935,9.6,poor
15936,4.6,poor
15937,6,average
15938,8.6,average
15939,7.1,average
15940,8.8,average
15941,7.1,good
15942,5.1,good
15943,5.4,average
15944,9.4,poor
15945,6.3,poor
15946,6.8,average
15947,8.8,average
15948,9.1,poor
15949,6,good
15950,4.8,good
15951,4.7,poor
15952,9.3,good
15953,7.3,average
15954,6.3,poor
15955,6.4,good
15956,8.3,average
15957,5.6,poor
15958,8,poor
15959,6.6,average
15960,6.2,good
15961,7.3,poor
15962,8.1,good
15963,7,average
15964,8.4,poor
15965,6,poor
15966,5.5,good
15967,7.2,good
15968,6.1,good
15969,9.4,good
15970,7.8,average
15971,6.6,good
15972,9.1,poor
15973,9.7,good
15974,6.7,average
15975,7.8,average
15976,6.1,average
15977,6.9,good
15978,7.3,good
15979,5.7,poor
15980,8.9,average
15981,5,average
15982,9,poor
15983,4.8,average
15984,9.1,average
15985,9.3,good
15986,5.9,average
15987,9,average
15988,5.3,good
15989,6.7,good
15990,7.6,poor
15991,9.9,good
15992,6.4,poor
15993,5.1,average
15994,9.6,average
15995,6,good
15996,8.8,average
15997,9.8,good
15998,9.2,poor
15999,5.4,good
16000,4.1,average
16001,9.5,poor
16002,9.6,good
16003,5.5,good
16004,7.9,average
16005,4.4,poor
16006,7.5,poor
16007,8.3,poor
16008,5.6,poor
16009,5.1,poor
16010,6.3,average
16011,9.8,good
16012,4.4,poor
16013,5.6,average
16014,4.1,good
16015,7,poor
16016,9.7,average
16017,9.5,average
16018,7.8,poor
16019,4.1,average
16020,4.4,average
16021,5.8,poor
16022,8.8,average
16023,6.9,good
16024,7.9,poor
16025,9.1,average
16026,4.4,good
16027,6.3,good
16028,7.1,poor
16029,9.4,poor
16030,7.9,good
16031,9.8,poor
16032,6.3,good
16033,6,poor
16034,4.8,average
16035,6.2,good
16036,6.1,average
16037,6.7,poor
16038,8.1,good
16039,4.2,poor
16040,9.7,average
16041,5,good
16042,9.9,poor
16043,5.8,poor
16044,5.2,good
16045,8.4,average
16046,5.3,poor
16047,7.6,poor
16048,8.9,poor
16049,8.4,poor
16050,9.2,poor
16051,5.6,good
16052,7.7,good
16053,6.5,average
16054,6.2,poor
16055,9,average
16056,6.5,poor
16057,5.1,average
16058,9.8,average
16059,6.2,good
16060,9.4,poor
16061,6.7,average
16062,6.8,poor
16063,9.4,average
16064,9,average
16065,5.1,average
16066,5.9,poor
16067,6.4,average
16068,8.2,good
16069,7.5,good
16070,7.4,average
16071,8.1,poor
16072,4.8,average
16073,7.7,good
16074,6.6,average
16075,9.9,average
16076,7.9,good
16077,5.7,poor
16078,9.7,average
16079,4.3,good
16080,7.4,average
16081,8.5,poor
16082,7.6,poor
16083,9.2,poor
16084,6.4,poor
16085,9,poor
16086,6.2,good
16087,8.7,average
16088,7.3,average
16089,4.2,good
16090,7.9,good
16091,7.4,poor
16092,5.7,poor
16093,8,good
16094,8.5,good
16095,5.2,poor
16096,8.4,good
16097,9.4,good
16098,9.4,average
16099,4.4,average
16100,9.8,poor
16101,5.6,poor
16102,8.4,average
16103,6.6,poor
16104,9.3,poor
16105,6.1,average
16106,9.6,poor
16107,7.1,poor
16108,7.2,good
16109,7.5,poor
16110,6,good
16111,9.2,good
16112,4.9,average
16113,7.5,average
16114,7.2,good
16115,6.9,poor
16116,7.6,poor
16117,6.4,poor
16118,6.5,good
16119,9.4,average
16120,7.6,poor
16121,8.3,average
16122,5.8,average
16123,8.8,good
16124,9.6,poor
16125,5.5,average
16126,5.2,average
16127,4.9,poor
16128,7.5,good
16129,5.4,poor
16130,6.1,good
16131,9.1,good
16132,4.6,good
16133,6,poor
16134,8.4,good
16135,4.7,average
16136,4.1,good
16137,7.5,average
16138,5.6,poor
16139,5.7,average
16140,8.3,average
16141,8.8,average
16142,9.6,good
16143,5.9,poor
16144,4.1,average
16145,5.1,average
16146,6.8,poor
16147,5.4,poor
16148,7.6,good
16149,8.4,poor
16150,9.9,good
16151,7.1,good
16152,6.7,poor
16153,4.8,average
16154,9.3,average
16155,5.1,average
16156,4.1,poor
16157,5.3,average
16158,8.6,average
16159,8.4,average
16160,4.4,poor
16161,4.3,poor
16162,9.1,good
16163,8.2,good
16164,7,poor
16165,5.9,average
16166,5.4,good
16167,4.1,average
16168,9.2,good
16169,8.3,average
16170,4.8,good
16171,7.7,good
16172,4.6,good
16173,5.4,good
16174,9.4,poor
16175,8.3,average
16176,5.2,poor
16177,6.2,good
16178,8.9,good
16179,7.2,good
16180,4.9,average
16181,6.1,average
16182,9.6,good
16183,5.2,good
16184,6.5,good
16185,5.7,average
16186,8.9,good
16187,8.7,poor
16188,7.3,poor
16189,4.3,good
16190,8.1,average
16191,7.3,good
16192,7.1,average
16193,6.1,good
16194,5.1,poor
16195,4.1,poor
16196,7.1,average
16197,4.2,poor
16198,8.1,poor
16199,4.7,good
16200,9.3,good
16201,5.7,poor
16202,4.5,poor
16203,7.7,average
16204,8.2,poor
16205,4.6,poor
16206,5.4,average
16207,5.7,poor
16208,7.8,good
16209,5.8,average
16210,5,good
16211,9.8,good
16212,6,good
16213,4.3,good
16214,7.7,poor
16215,5.5,average
16216,5.7,average
16217,7.1,poor
16218,4.3,good
16219,6.6,poor
16220,8.4,poor
16221,8,good
16222,9,average
16223,4.3,good
16224,6.7,average
16225,8.4,average
16226,6.4,good
16227,5.3,average
16228,4.1,good
16229,4.2,poor
16230,5.1,poor
16231,9.4,poor
16232,7.5,average
16233,5.8,average
16234,8.2,average
16235,7,good
16236,8.2,good
16237,5.6,average
16238,7.8,good
16239,9.6,good
16240,8.4,poor
16241,5.4,poor
16242,8.9,good
16243,5.2,good
16244,6,average
16245,5.5,good
16246,9.7,poor
16247,5.6,good
16248,7.8,good
16249,8,average
16250,4.1,poor
16251,6,average
16252,5.9,good
16253,7.1,average
16254,4.8,good
16255,4.7,poor
16256,4.8,good
16257,5.9,average
16258,5.1,poor
16259,4.8,average
16260,7.4,average
16261,5.5,average
16262,4.4,poor
16263,8.6,average
16264,4.5,good
16265,9.2,average
16266,5.6,good
16267,9.9,poor
16268,6.7,average
16269,7.7,poor
16270,5.9,poor
16271,4.3,average
16272,8.9,good
16273,5.9,average
16274,7.4,poor
16275,8.7,poor
16276,4.6,good
16277,4.8,average
16278,6.2,poor
16279,6.8,good
16280,9.6,poor
16281,6.1,poor
16282,8.8,good
16283,5.7,poor
16284,7.2,poor
16285,6.2,good
16286,9.3,good
16287,6.5,poor
16288,7.4,good
16289,9.2,average
16290,9.5,poor
16291,7.9,good
16292,6.3,average
16293,9.7,average
16294,9.4,poor
16295,6.1,average
16296,7.3,good
16297,5.7,good
16298,6.2,good
16299,7.7,average
16300,6.6,poor
16301,5.6,good
16302,7.2,good
16303,5.6,poor
16304,8.1,good
16305,8.7,poor
16306,6.9,average
16307,6.4,average
16308,8,good
16309,6.4,good
16310,9.9,average
16311,9,poor
16312,7.1,average
16313,6.9,average
16314,7.1,poor
16315,7.1,average
16316,4.6,poor
16317,6.4,average
16318,5.5,good
16319,6.5,poor
16320,5.8,poor
16321,9.5,good
16322,4.9,average
16323,9.2,average
16324,7.1,poor
16325,8.4,poor
16326,9.1,poor
16327,5.9,poor
16328,5,poor
16329,9.4,poor
16330,5.4,good
16331,5.5,poor
16332,6.8,average
16333,4.8,good
16334,6,good
16335,7.2,good
16336,9.2,average
16337,4.4,poor
16338,9.5,good
16339,6.9,poor
16340,8.9,good
16341,9.2,good
16342,7.1,poor
16343,9.3,average
16344,4.9,average
16345,9.3,good
16346,9.1,average
16347,7.4,average
16348,7.8,average
16349,8.5,good
16350,9.9,good
16351,6.5,average
16352,6.8,average
16353,6,poor
16354,5.2,average
16355,5.7,average
16356,8.1,good
16357,4.2,poor
16358,8.2,poor
16359,9.7,good
16360,5.5,poor
16361,5.6,average
16362,9.4,average
16363,9.8,average
16364,8.5,average
16365,5.3,poor
16366,7,good
16367,9,average
16368,7.6,average
16369,5.3,good
16370,4.2,good
16371,6.4,poor
16372,8.8,average
16373,4.2,poor
16374,6.2,poor
16375,8.8,poor
16376,8.3,average
16377,4.1,average
16378,7.9,good
16379,4.2,average
16380,8.9,poor
16381,4.1,poor
16382,4.4,average
16383,6.7,average
16384,4.5,average
16385,8.5,average
16386,8.5,good
16387,4.1,average
16388,6.9,poor
16389,5.5,good
16390,7.7,poor
16391,4.6,good
16392,9.3,average
16393,7.7,poor
16394,9.9,good
16395,4.8,good
16396,4.4,average
16397,5.2,poor
16398,9.8,good
16399,8,average
16400,4.1,poor
16401,9.3,good
16402,7.6,poor
16403,5.1,good
16404,6.3,good
16405,8.4,average
16406,7.6,average
16407,5,poor
16408,4.3,good
16409,5.5,poor
16410,8,good
16411,5.4,good
16412,5.7,average
16413,8.8,poor
16414,9.9,poor
16415,4.5,average
16416,8.8,good
16417,7.2,poor
16418,6.9,average
16419,5.4,good
16420,9.9,good
16421,5.3,good
16422,9.9,average
16423,8.2,good
16424,9.1,good
16425,6,average
16426,6.7,average
16427,9,poor
16428,9.5,average
16429,6,good
16430,6.5,average
16431,4.4,good
16432,8.4,good
16433,8.5,poor
16434,8.4,poor
16435,4.7,poor
16436,4.1,good
16437,8.3,average
16438,5.1,average
16439,7.3,poor
16440,6.5,good
16441,6.8,poor
16442,8.2,poor
16443,9.4,average
16444,7.5,poor
16445,8.4,average
16446,9.9,poor
16447,6.4,good
16448,8.2,average
16449,7.5,average
16450,4.3,good
16451,5.1,poor
16452,6.8,good
16453,6.4,average
16454,4.4,good
16455,8.9,average
16456,5.2,poor
16457,5.8,average
16458,7.2,good
16459,4.2,poor
16460,4.5,average
16461,8.3,average
16462,6.3,average
16463,7.6,average
16464,6.9,average
16465,7.7,poor
16466,8.4,average
16467,4.1,average
16468,8.6,average
16469,9.2,good
16470,8.4,poor
16471,6.3,good
16472,5,average
16473,9.5,poor
16474,6.3,good
16475,7.8,average
16476,9.3,poor
16477,5,good
16478,5,poor
16479,4.1,poor
16480,9.8,poor
16481,8,good
16482,9.1,average
16483,7.7,average
16484,8.5,good
16485,8.5,good
16486,4.6,poor
16487,4.7,poor
16488,5.2,average
16489,4.7,good
16490,5,average
16491,8.9,average
16492,7,average
16493,5,good
16494,9.5,average
16495,6.8,poor
16496,9.6,poor
16497,4.9,poor
16498,4.1,average
16499,9.2,average
16500,5.8,poor
16501,7.3,average
16502,6.2,good
16503,9.7,poor
16504,4.3,poor
16505,6.1,good
16506,7.3,average
16507,9.9,good
16508,4.6,poor
16509,4.1,average
16510,8.6,average
16511,5.8,poor
16512,6.2,poor
16513,8.9,good
16514,6.3,average
16515,8.1,poor
16516,5.4,poor
16517,8.3,good
16518,7.9,poor
16519,7.8,poor
16520,8.4,poor
16521,6.9,poor
16522,5.2,good
16523,7,good
16524,4.3,average
16525,8.9,average
16526,9.2,average
16527,4.5,poor
16528,7.4,poor
16529,5.9,good
16530,6.1,good
16531,5.3,poor
16532,6.4,average
16533,9.2,poor
16534,7.8,good
16535,9.9,good
16536,6.4,poor
16537,8.5,average
16538,4.8,good
16539,6.1,average
16540,7.4,good
16541,7.3,poor
16542,6.9,average
16543,9.4,poor
16544,7.2,good
16545,9.4,poor
16546,4.1,good
16547,9.1,good
16548,4.8,poor
16549,7.5,poor
16550,8,average
16551,9.5,poor
16552,5.8,poor
16553,5.5,average
16554,9.3,good
16555,6.1,good
16556,8.4,good
16557,4.4,average
16558,4.3,poor
16559,8.7,good
16560,4.1,good
16561,6,average
16562,5.1,good
16563,7.8,poor
16564,5.8,average
16565,5.6,poor
16566,9.2,good
16567,4.1,poor
16568,5.2,average
16569,7.7,poor
16570,4.5,average
16571,8.4,poor
16572,8.9,average
16573,9.7,average
16574,9,average
16575,8.7,good
16576,4.9,poor
16577,4.2,poor
16578,7,good
16579,8.5,poor
16580,4.5,poor
16581,9.6,poor
16582,7.4,poor
16583,5.5,average
16584,8.8,average
16585,4.9,good
16586,4.1,good
16587,5.7,average
16588,7.8,good
16589,8.2,good
16590,5.8,poor
16591,4.1,good
16592,7.6,good
16593,7,poor
16594,6.8,poor
16595,7.5,poor
16596,6.2,poor
16597,9.5,good
16598,9.3,good
16599,7.3,average
16600,5.9,poor
16601,5.2,poor
16602,7.2,average
16603,8.4,average
16604,7,poor
16605,9.7,average
16606,5.8,average
16607,5.2,poor
16608,7.8,poor
16609,6.1,poor
16610,6.6,poor
16611,8.9,poor
16612,5.5,good
16613,7.5,average
16614,9.4,good
16615,5.3,good
16616,8.3,average
16617,6.8,good
16618,6.3,average
16619,5.8,good
16620,5.9,good
16621,8.2,average
16622,7.8,average
16623,4.1,poor
16624,7.5,average
16625,7.9,good
16626,7.8,good
16627,7.2,poor
16628,5,average
16629,6.7,good
16630,5.5,good
16631,5.5,poor
16632,7.6,good
16633,5,good
16634,6.2,good
16635,8.4,average
16636,8.6,good
16637,9.3,good
16638,8.9,good
16639,4.9,good
16640,5.6,good
16641,6.6,poor
16642,9.1,average
16643,4.1,average
16644,8.7,average
16645,9.1,poor
16646,7.4,average
16647,4.3,poor
16648,7.3,poor
16649,5.8,poor
16650,5.9,good
16651,6.2,average
16652,4.3,average
16653,5.4,good
16654,7.1,poor
16655,6.1,poor
16656,8.8,good
16657,9.1,good
16658,4.6,poor
16659,9,average
16660,9.6,good
16661,6,poor
16662,6.2,poor
16663,7.5,average
16664,6,good
16665,9.9,good
16666,8.2,poor
16667,4.1,average
16668,7.1,poor
16669,5.1,good
16670,7.4,average
16671,8.6,average
16672,6.5,good
16673,4.2,average
16674,6.4,good
16675,5.9,good
16676,5.5,poor
16677,5.7,good
16678,5,good
16679,9.9,good
16680,7.8,poor
16681,4.4,poor
16682,8.5,average
16683,5.8,average
16684,7.3,poor
16685,8.9,poor
16686,7.3,good
16687,5.1,poor
16688,9.6,good
16689,7.7,poor
16690,9.4,average
16691,6,good
16692,6.6,average
16693,7.2,good
16694,4.2,good
16695,7.3,good
16696,8,poor
16697,6.3,good
16698,7.1,good
16699,8.5,good
16700,9.8,good
16701,4.8,average
16702,9.6,average
16703,6.5,good
16704,5.8,poor
16705,7.7,poor
16706,6.5,poor
16707,9.5,average
16708,8.8,average
16709,9.9,good
16710,5.4,good
16711,4.5,poor
16712,9,poor
16713,9.2,average
16714,8.7,poor
16715,4.2,good
16716,5.9,good
16717,4.1,good
16718,6.5,average
16719,4.6,good
16720,9.9,good
16721,6.3,good
16722,6.3,average
16723,8,poor
16724,9.5,good
16725,4.1,average
16726,8.1,poor
16727,6.4,good
16728,5.1,good
16729,4.4,good
16730,8.8,good
16731,9.2,poor
16732,7.9,poor
16733,8.9,good
16734,6.4,average
16735,4.1,good
16736,9.3,good
16737,9.1,average
16738,6.6,average
16739,5.2,poor
16740,5.8,poor
16741,6.4,average
16742,9.3,poor
16743,4.5,poor
16744,9.9,poor
16745,9.3,poor
16746,8.8,average
16747,9.2,average
16748,6.7,good
16749,8,good
16750,5.1,average
16751,5.5,poor
16752,7.7,average
16753,6.6,average
16754,9.5,average
16755,5.8,average
16756,4.7,poor
16757,8.3,poor
16758,5.1,good
16759,5.6,poor
16760,8.4,poor
16761,5.2,poor
16762,7.1,average
16763,6.3,average
16764,7.7,good
16765,9.4,poor
16766,4.7,poor
16767,8.7,poor
16768,9.7,average
16769,5,average
16770,6,poor
16771,8.3,good
16772,8.2,good
16773,9.3,poor
16774,9.3,average
16775,9.9,average
16776,6.2,average
16777,9.7,good
16778,4.3,good
16779,6.7,average
16780,5.9,good
16781,4.3,average
16782,9,good
16783,5.5,poor
16784,8.4,good
16785,4.7,average
16786,9.6,average
16787,9.1,poor
16788,9.4,average
16789,8.2,poor
16790,5.2,poor
16791,7,average
16792,6.1,good
16793,4.9,good
16794,6,good
16795,9.5,average
16796,8.6,average
16797,7.2,poor
16798,6,average
16799,7.2,poor
16800,9.9,poor
16801,5.2,poor
16802,5.3,good
16803,8.9,poor
16804,7.1,poor
16805,7.8,average
16806,6.7,poor
16807,4.2,average
16808,5,average
16809,7.8,good
16810,6.4,average
16811,4.4,poor
16812,9.3,good
16813,8.1,average
16814,9.3,good
16815,7.5,average
16816,8.3,good
16817,7.7,good
16818,4.6,good
16819,5.3,poor
16820,4.4,poor
16821,7.3,good
16822,6.4,good
16823,5.5,poor
16824,6.9,good
16825,6.1,good
16826,9.9,average
16827,8.8,average
16828,9.8,average
16829,9.6,poor
16830,8.7,average
16831,5.6,poor
16832,9.1,good
16833,7.8,good
16834,7.2,poor
16835,8.5,good
16836,7.7,poor
16837,7.5,average
16838,7.6,poor
16839,8.6,average
16840,7.8,good
16841,8.4,good
16842,8,poor
16843,4.8,poor
16844,8,good
16845,9.9,average
16846,5.3,good
16847,7.1,good
16848,6.6,good
16849,6.7,poor
16850,8.5,poor
16851,5.3,good
16852,9.7,average
16853,6.9,poor
16854,8.6,poor
16855,5.2,average
16856,9.1,poor
16857,6.6,good
16858,6.5,good
16859,5.2,poor
16860,9.2,poor
16861,9.3,poor
16862,8,good
16863,8.1,average
16864,7.5,average
16865,6.6,poor
16866,8.4,average
16867,4.8,average
16868,6.8,good
16869,8.9,average
16870,6.9,good
16871,9.5,poor
16872,8.2,good
16873,6,average
16874,7.1,good
16875,7.2,poor
16876,5.9,average
16877,8.4,average
16878,8.3,average
16879,8.2,poor
16880,7.4,good
16881,8.9,poor
16882,6.3,average
16883,8.3,poor
16884,8.3,good
16885,5.7,good
16886,8,poor
16887,5.1,good
16888,6,average
16889,7.5,poor
16890,6.7,poor
16891,7.7,average
16892,8.7,good
16893,8.2,average
16894,5.4,average
16895,5.8,average
16896,7.3,good
16897,9.6,good
16898,4.2,average
16899,6.7,good
16900,4.7,good
16901,5,poor
16902,8.1,poor
16903,7.3,good
16904,7.6,poor
16905,4.8,poor
16906,4.2,good
16907,6.1,poor
16908,8.3,poor
16909,4.3,good
16910,5.4,poor
16911,5,average
16912,7.5,poor
16913,9.3,good
16914,7,good
16915,8.3,average
16916,6.3,average
16917,9.9,poor
16918,6.3,good
16919,4.1,poor
16920,9.1,average
16921,9.5,average
16922,7.1,good
16923,4.2,good
16924,5.8,poor
16925,7,good
16926,5.2,average
16927,7.2,good
16928,7.1,average
16929,4.2,poor
16930,4.7,good
16931,6.4,good
16932,8.8,good
16933,7.2,average
16934,8,average
16935,5,poor
16936,5.9,average
16937,9.6,poor
16938,8.4,average
16939,9.4,good
16940,7.7,good
16941,5.3,average
16942,8.7,good
16943,7.1,average
16944,6.2,poor
16945,8.7,poor
16946,7.5,average
16947,6.4,average
16948,6.1,good
16949,5.2,good
16950,5.6,good
16951,6.2,good
16952,9.1,poor
16953,8.6,average
16954,5.8,average
16955,9.9,poor
16956,8.9,poor
16957,8.8,poor
16958,5.8,good
16959,6.1,poor
16960,8.9,average
16961,4.9,good
16962,7.9,poor
16963,6.8,average
16964,9.3,average
16965,8.5,poor
16966,7.8,average
16967,9.3,average
16968,9.2,average
16969,9.7,average
16970,4.8,poor
16971,7,poor
16972,8.3,average
16973,6.8,poor
16974,8.5,poor
16975,6.6,average
16976,4.8,good
16977,7.2,poor
16978,4.4,average
16979,9,average
16980,4.3,poor
16981,9.6,poor
16982,5.3,average
16983,7.9,poor
16984,9,average
16985,9.4,good
16986,6.8,poor
16987,4.5,poor
16988,7.6,poor
16989,7.2,poor
16990,5,poor
16991,5.5,good
16992,9.1,average
16993,7.2,good
16994,6.4,good
16995,8.7,poor
16996,7.8,average
16997,5.6,good
16998,7.7,good
16999,6.2,average
17000,8.7,poor
17001,7.4,poor
17002,4.1,average
17003,5.7,good
17004,8.3,good
17005,6,good
17006,5.3,good
17007,8.8,poor
17008,9.9,average
17009,4.3,average
17010,4.7,poor
17011,5,good
17012,4.7,average
17013,4.8,good
17014,4.1,poor
17015,5.5,poor
17016,5.8,average
17017,6.8,average
17018,5.5,poor
17019,5.8,average
17020,4.3,average
17021,9.5,average
17022,4.7,average
17023,5.3,poor
17024,5.6,good
17025,9.1,poor
17026,6.8,good
17027,6,poor
17028,5.9,poor
17029,7.1,poor
17030,4.6,good
17031,9.5,good
17032,6.4,good
17033,6.1,average
17034,7.9,good
17035,5.4,poor
17036,7.6,poor
17037,8.7,poor
17038,8.4,average
17039,6.9,average
17040,6.2,average
17041,7.5,poor
17042,8.5,poor
17043,5.7,good
17044,4.8,good
17045,7.9,good
17046,5,good
17047,6.2,average
17048,5.2,poor
17049,6.7,good
17050,7.7,average
17051,6.6,average
17052,4.8,good
17053,4.3,average
17054,5.6,good
17055,5.2,average
17056,8.5,poor
17057,5.7,poor
17058,6.2,average
17059,6.4,average
17060,8.2,good
17061,6.9,poor
17062,5.2,average
17063,5.1,average
17064,5.9,average
17065,6.6,average
17066,6.2,average
17067,7.5,good
17068,8.3,average
17069,8.5,poor
17070,6.4,good
17071,6.8,average
17072,9.7,good
17073,7.7,good
17074,7.6,average
17075,7.5,poor
17076,4.3,average
17077,4.6,average
17078,5.7,poor
17079,9,poor
17080,6.8,poor
17081,8,good
17082,5,average
17083,6.9,average
17084,8.9,average
17085,9.8,good
17086,4.2,poor
17087,6,average
17088,5.9,poor
17089,6.6,good
17090,8.6,average
17091,4.3,good
17092,9.6,good
17093,9.1,average
17094,4.4,poor
17095,6,average
17096,7,good
17097,7.4,average
17098,7.8,average
17099,7,poor
17100,8.8,average
17101,9.7,average
17102,6.4,good
17103,7.4,good
17104,9.2,poor
17105,8.7,poor
17106,5.6,average
17107,4.2,poor
17108,7.8,good
17109,6.5,good
17110,4.1,good
17111,4.1,poor
17112,9.4,average
17113,4.5,poor
17114,8.9,average
17115,8.4,average
17116,7.4,average
17117,8.8,average
17118,7.7,poor
17119,7.2,poor
17120,4.4,good
17121,4.9,good
17122,8.2,good
17123,8.1,average
17124,8.1,average
17125,8.1,average
17126,7.4,poor
17127,8.2,good
17128,6.8,average
17129,6.5,good
17130,4.2,good
17131,8.6,average
17132,6.2,poor
17133,9.4,average
17134,6,average
17135,7,poor
17136,8.9,poor
17137,9.6,average
17138,9,poor
17139,8.8,good
17140,5.4,good
17141,4.4,poor
17142,6,poor
17143,5.2,good
17144,9,average
17145,9.8,good
17146,4.4,average
17147,8.3,good
17148,8.3,good
17149,4.4,average
17150,8.5,average
17151,9.9,average
17152,5.5,poor
17153,6.6,poor
17154,5.8,poor
17155,8.4,good
17156,8.1,good
17157,6.9,poor
17158,6.3,good
17159,8.9,poor
17160,4.6,average
17161,9.4,average
17162,6.5,poor
17163,7.4,poor
17164,7.6,poor
17165,8.8,average
17166,4.8,good
17167,5.2,average
17168,7.1,average
17169,8,good
17170,5,good
17171,5.6,good
17172,6,average
17173,8.8,average
17174,6.3,average
17175,9.6,poor
17176,6,poor
17177,4.8,average
17178,4.6,good
17179,8.2,good
17180,8.1,average
17181,8.3,good
17182,6.3,poor
17183,6.2,poor
17184,4.1,average
17185,6.2,poor
17186,4.4,good
17187,7.5,poor
17188,4.5,average
17189,9.3,average
17190,7.1,good
17191,8.9,poor
17192,7.5,average
17193,7.7,poor
17194,8.6,poor
17195,4.6,poor
17196,4.8,average
17197,9.5,poor
17198,4.9,poor
17199,9.6,poor
17200,4.7,poor
17201,7.8,poor
17202,8.9,poor
17203,8.4,good
17204,8.7,poor
17205,6.2,good
17206,9.5,poor
17207,7.2,good
17208,5.2,good
17209,9.4,poor
17210,9,average
17211,7.7,poor
17212,6.5,good
17213,9,poor
17214,8.7,poor
17215,7.1,average
17216,5.5,poor
17217,8.3,good
17218,9,poor
17219,5.1,good
17220,4.8,poor
17221,8.6,poor
17222,9.2,poor
17223,5.8,poor
17224,7.6,poor
17225,4.7,poor
17226,8.7,average
17227,8.9,good
17228,5,good
17229,8.5,good
17230,6.3,average
17231,7.1,good
17232,9.5,average
17233,9.2,poor
17234,6.6,poor
17235,9,average
17236,5.6,good
17237,4.9,good
17238,6.3,good
17239,7,average
17240,7.3,average
17241,5.1,poor
17242,6.8,good
17243,5.1,average
17244,6.2,average
17245,7.5,average
17246,6.2,poor
17247,4.1,good
17248,8.1,poor
17249,7,good
17250,4.8,poor
17251,4.5,good
17252,6.3,poor
17253,9.6,good
17254,6.2,good
17255,9.9,poor
17256,8.3,good
17257,9.8,poor
17258,9.1,poor
17259,8.9,poor
17260,5.1,good
17261,5.9,average
17262,8.1,average
17263,6,good
17264,7.5,poor
